web-scraper-order,web-scraper-start-url,type_habit,price,adresse,img
"1739390839-9827","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Ensemble homme","5 000CFA","Colobane, Dakar, Sénégal",""
"1739390839-9828","https://sn.coinafrique.com/categorie/vetements-homme?page=3","Ensemble homme","5 500CFA","Colobane, Dakar, Sénégal",""
"1739390844-9829","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Costume africain","35 000CFA","Ngor, Dakar, Sénégal",""
"1739390844-9830","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Costume africain","45 000CFA","Almadies, Dakar, Sénégal",""
"1739390844-9831","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Ensemble pull-over","15 000CFA","Keur Massar, Sénégal",""
"1739390844-9832","https://sn.coinafrique.com/categorie/vetements-homme?page=2","T-shirt personnalisé pour noël","5 000CFA","Almadies, Dakar, Sénégal",""
"1739390844-9833","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Jeans Cargo homme","8 000CFA","Damel, Dakar, Sénégal",""
"1739390844-9834","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pull Hiver","5 000CFA","Grand Yoff, Dakar, Sénégal",""
"1739390844-9835","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Vêtements hommes","10 000CFA","Almadies, Dakar, Sénégal",""
"1739390844-9836","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Blouson homme","7 500CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9837","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pantalons homme","6 500CFA","Pikine, Sénégal",""
"1739390844-9838","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Ensemble chemise et pantalon","12 000CFA","Pikine, Sénégal",""
"1739390844-9839","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Costumes africains","Prix sur demande","Guediawaye, Dakar, Sénégal",""
"1739390844-9840","https://sn.coinafrique.com/categorie/vetements-homme?page=2","survêtement gris homme","15 000CFA","Almadies 2, Dakar, Sénégal",""
"1739390844-9841","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Ensemble gris","15 000CFA","Almadies 2, Dakar, Sénégal",""
"1739390844-9842","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Ensemble survêtement bleu","15 000CFA","Almadies 2, Dakar, Sénégal",""
"1739390844-9843","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Ensemble survêtement bleu","15 000CFA","Almadies 2, Dakar, Sénégal",""
"1739390844-9844","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Ensemble chemise","15 000CFA","Dakar, Sénégal",""
"1739390844-9845","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Costum safari","50 000CFA","Dakar, Sénégal",""
"1739390844-9846","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Costume africain","35 000CFA","Ngor, Dakar, Sénégal",""
"1739390844-9847","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Costume africain","40 000CFA","Ngor, Dakar, Sénégal",""
"1739390844-9848","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Costume africain","40 000CFA","Ngor, Dakar, Sénégal",""
"1739390844-9849","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Vetements homme","15 000CFA","Colobane, Dakar, Sénégal",""
"1739390844-9850","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pull homme","6 000CFA","Guediawaye, Dakar, Sénégal",""
"1739390844-9851","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pull-over à capuche","8 500CFA","Guediawaye, Dakar, Sénégal",""
"1739390844-9852","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pulls over","7 000CFA","Dakar, Sénégal",""
"1739390844-9853","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Vetements homme","15 000CFA","Fass, Dakar, Sénégal",""
"1739390844-9854","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Vêtements homme","Prix sur demande","Fass, Dakar, Sénégal",""
"1739390844-9855","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pantalons kaki","7 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390844-9856","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Chemises africaine pour homme","12 000CFA","Grand Yoff, Dakar, Sénégal",""
"1739390844-9857","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Madras chemise","12 000CFA","Colobane, Dakar, Sénégal",""
"1739390844-9858","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Jellaba homme","11 000CFA","Dakar, Sénégal",""
"1739390844-9859","https://sn.coinafrique.com/categorie/vetements-homme?page=2","12 gens calisson","15 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9860","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Liquette bombos og","8 900CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9861","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Ensemble pull","16 900CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9862","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pull capison coton","8 900CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9863","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Ensemble pull  coton","16 900CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9864","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Blouson en coton","8 000CFA","Dakar, Sénégal",""
"1739390844-9865","https://sn.coinafrique.com/categorie/vetements-homme?page=2","pulls toile","3 000CFA","Ouakam, Dakar, Sénégal",""
"1739390844-9866","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Chemise homme","10 000CFA","Fass, Dakar, Sénégal",""
"1739390844-9867","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Chemise homme","8 500CFA","Fass, Dakar, Sénégal",""
"1739390844-9868","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Chemise  homme","9 000CFA","Fass, Dakar, Sénégal",""
"1739390844-9869","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Lacoste  coton","8 500CFA","Fass, Dakar, Sénégal",""
"1739390844-9870","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Chemise longues manches","10 000CFA","Fass, Dakar, Sénégal",""
"1739390844-9871","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Chemise homme","9 000CFA","Fass, Dakar, Sénégal",""
"1739390844-9872","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Ensemble","12 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390844-9873","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Ensemble Lins","15 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390844-9874","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Chemise EL hadji - Djallabe","10 000CFA","Fass, Dakar, Sénégal",""
"1739390844-9875","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Ensemble homme","25 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390844-9876","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Ensemble homme","25 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390844-9877","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Chemise homme","10 000CFA","Mariste, Dakar, Sénégal",""
"1739390844-9878","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Ensemble  blouson homme","13 500CFA","Fass, Dakar, Sénégal",""
"1739390844-9879","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Ensemble  femme","22 500CFA","Fass, Dakar, Sénégal",""
"1739390844-9880","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pull longues manches","Prix sur demande","Patte d'oie, Dakar, Sénégal",""
"1739390844-9881","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Ensemble  homme","10 000CFA","Fass, Dakar, Sénégal",""
"1739390844-9882","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Vêtements homme","10 000CFA","Fass, Dakar, Sénégal",""
"1739390844-9883","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Blouson homme en coton","10 000CFA","Dakar, Sénégal",""
"1739390844-9884","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Chemise classe pour homme","10 000CFA","Damel, Dakar, Sénégal",""
"1739390844-9885","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Jeans Carho homme","8 000CFA","Damel, Dakar, Sénégal",""
"1739390844-9886","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Blouson homme","12 000CFA","Colobane, Dakar, Sénégal",""
"1739390844-9887","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pull homme","500CFA","Colobane, Dakar, Sénégal",""
"1739390844-9888","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pull homme","500CFA","Colobane, Dakar, Sénégal",""
"1739390844-9889","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pull homme","500CFA","Colobane, Dakar, Sénégal",""
"1739390844-9890","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pull homme","500CFA","Colobane, Dakar, Sénégal",""
"1739390844-9891","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Chemises homme","15 000CFA","Dakar, Sénégal",""
"1739390844-9892","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Chemises homme","15 000CFA","Dakar, Sénégal",""
"1739390844-9893","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pantalon Blouson","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9894","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pantalon Blouson","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9895","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Chemise Homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9896","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Chemise homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9897","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Costume Homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9898","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Costume Homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9899","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Costume Homme","75 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9900","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pantalon Blouson","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9901","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pantalon Blouson","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9902","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Costume Homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9903","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Costume Homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9904","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Costume","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9905","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Costume","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390844-9906","https://sn.coinafrique.com/categorie/vetements-homme?page=2","chemise carreaux","8 000CFA","Damel, Dakar, Sénégal",""
"1739390844-9907","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pull en jeans","14 000CFA","Damel, Dakar, Sénégal",""
"1739390844-9908","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pull à col roulé","6 000CFA","Guediawaye, Dakar, Sénégal",""
"1739390844-9909","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Vétement homme","10 000CFA","Fass, Dakar, Sénégal",""
"1739390844-9910","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pull homme","10 000CFA","Fass, Dakar, Sénégal",""
"1739390844-9911","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pantalon cargo","9 000CFA","Sicap Liberté, Dakar, Sénégal",""
"1739390844-9912","https://sn.coinafrique.com/categorie/vetements-homme?page=2","Pullovers capuchons bombeuz","7 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1739390849-9913","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Chaussures homme","25 000CFA","Dakar, Sénégal",""
"1739390849-9914","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Sous-vêtements","12 500CFA","Fass, Dakar, Sénégal",""
"1739390849-9915","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Djellaba pour homme","15 000CFA","Fass, Dakar, Sénégal",""
"1739390849-9916","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Diokîn pour homme","27 000CFA","Fass, Dakar, Sénégal",""
"1739390849-9917","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Dialabe","12 000CFA","Dakar, Sénégal",""
"1739390849-9918","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Chemise homme","15 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1739390849-9919","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Dialabé  homme","10 000CFA","Fass, Dakar, Sénégal",""
"1739390849-9920","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Jogging en coton","8 000CFA","Mamelles, Dakar, Sénégal",""
"1739390849-9921","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Jellaba blanc","6 000CFA","Grand Yoff, Dakar, Sénégal",""
"1739390849-9922","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Polo Boss","4 000CFA","Grand Yoff, Dakar, Sénégal",""
"1739390849-9923","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Pull Over","8 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390849-9924","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Chaussures homme","20 000CFA","Fass, Dakar, Sénégal",""
"1739390849-9925","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Lot de 3 débardeur","5 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390849-9926","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Débardeur en coton","5 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390849-9927","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Lot de 3 débardeur","3 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390849-9928","https://sn.coinafrique.com/categorie/vetements-homme?page=1","T-shirt Jules","6 500CFA","Ngor, Dakar, Sénégal",""
"1739390849-9929","https://sn.coinafrique.com/categorie/vetements-homme?page=1","T-shirts","5 000CFA","Dieuppeul-Derklé, Dakar, Sénégal",""
"1739390849-9930","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Vetement homme","5 000CFA","Fass, Dakar, Sénégal",""
"1739390849-9931","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Chemise homme","15 000CFA","Fass, Dakar, Sénégal",""
"1739390849-9932","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Lacoste homme","5 000CFA","Dakar, Sénégal",""
"1739390849-9933","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Ensemble Nike Tech Fleece","40 000CFA","Grand Dakar, Dakar, Sénégal",""
"1739390849-9934","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Vetements homme","15 000CFA","Fass, Dakar, Sénégal",""
"1739390849-9935","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Chemises El-Hadji","18 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390849-9936","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Chemise el hadji","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390849-9937","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Ensemble blouson","20 000CFA","Dakar, Sénégal",""
"1739390849-9938","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Ensemble homme","17 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390849-9939","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Ensemble homme","17 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390849-9940","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Ensemble homme","32 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390849-9941","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Vêtements homme","10 000CFA","Grand Yoff, Dakar, Sénégal",""
"1739390849-9942","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Pantalon","14 000CFA","Colobane, Dakar, Sénégal",""
"1739390849-9943","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Vêtements homme","7 500CFA","Dakar, Sénégal",""
"1739390849-9944","https://sn.coinafrique.com/categorie/vetements-homme?page=1","Vêtements homme","7 500CFA","Dakar, Sénégal",""
